user_id,ux_score,ue_score,satisfaction_score
33603011920.0,-0.3797,-0.0043,-0.192
33603012925.0,-0.3577,0.0278,-0.165
33603014830.0,-0.2677,0.7358,0.2341
33603016176.0,-0.0886,-0.094,-0.0913
33603018244.0,0.1016,-0.0876,0.007
33603018542.0,-0.3527,0.0699,-0.1414
33603018703.0,-0.0825,0.0297,-0.0264
33603020030.0,-0.0566,0.133,0.0382
33603021300.0,-0.1279,-0.0143,-0.0711
33603021500.0,0.0849,-0.0621,0.0114
33603023889.0,-0.1224,0.4545,0.166
33603024254.0,0.1054,-0.0304,0.0375
33603025287.0,-0.056,0.6067,0.2753
33603026783.0,-0.2772,0.4541,0.0884
33603030845.0,-0.1595,0.1163,-0.0216
33603035696.0,-0.2355,-0.0674,-0.1515
33603036250.0,-0.1777,0.1053,-0.0362
33603036896.0,-0.3071,0.0837,-0.1117
33603040225.0,-0.2988,0.1571,-0.0708
33603041500.0,-0.3213,0.0784,-0.1214
33603042784.0,-0.1623,-0.0477,-0.105
33603043645.0,0.6958,0.6337,0.6648
33603048898.0,-0.2518,0.1635,-0.0441
33603052046.0,-0.3798,0.1713,-0.1043
33603052255.0,-0.0814,-0.0206,-0.051
33603052452.0,-0.3013,0.5485,0.1236
33603054122.0,-0.236,-0.0498,-0.1429
33603061060.0,0.1188,0.466,0.2924
33603061562.0,-0.0238,0.0754,0.0258
33603062998.0,-0.084,1.6024,0.7592
33603066906.0,-0.0872,0.4575,0.1851
33603068127.0,-0.327,0.5702,0.1216
33603070937.0,0.3226,1.1131,0.7179
33603071385.0,-0.2554,0.3664,0.0555
33603076282.0,-0.4069,0.0973,-0.1548
33603081358.0,-0.4022,0.0885,-0.1569
33603083956.0,-0.0308,0.3622,0.1657
33603084625.0,-0.1057,0.82,0.3572
33603086326.0,-0.3156,0.6959,0.1902
33603091233.0,-0.0566,0.0666,0.005
33603096109.0,-0.2723,0.5342,0.1309
33603099027.0,-0.0557,0.1511,0.0477
33603099229.0,-0.0554,0.1199,0.0322
33603101761.0,-0.0236,0.8377,0.407
33603103666.0,-0.1723,-0.021,-0.0967
33603103689.0,0.1133,0.1724,0.1428
33603104056.0,-0.0566,0.245,0.0942
33603105371.0,-0.0835,-0.1143,-0.0989
33603106956.0,0.4522,0.6229,0.5376
33603108000.0,0.2717,-0.0672,0.1023
33603110077.0,-0.0112,0.4307,0.2098
33603110310.0,-0.2988,0.6499,0.1755
33603112283.0,-0.0555,0.0704,0.0074
33603113940.0,-0.3348,0.5605,0.1129
33603116757.0,-0.2053,0.0525,-0.0764
33603123454.0,0.101,0.1766,0.1388
33603123670.0,0.1791,0.7867,0.4829
33603123680.0,-0.2044,0.1302,-0.0371
33603123734.0,-0.11,0.1713,0.0306
33603125800.0,-0.3532,0.0378,-0.1577
33603126777.0,-0.1222,0.0145,-0.0539
33603127443.0,0.401,0.1563,0.2787
33603128068.0,0.3076,0.0583,0.183
33603128231.0,-0.236,0.0493,-0.0934
33603128841.0,-0.2724,0.3358,0.0317
33603129099.0,-0.2993,0.4223,0.0615
33603130201.0,-0.0558,0.0962,0.0202
33603133506.0,0.4152,-0.0702,0.1725
33603133969.0,-0.141,0.0763,-0.0323
33603137647.0,-0.2601,0.3919,0.0659
33603151204.0,-0.0565,-0.0599,-0.0582
33603151716.0,-0.283,0.7611,0.2391
33603155651.0,1.2601,0.0669,0.6635
33603157478.0,-0.2628,-0.0068,-0.1348
33603157768.0,-0.0146,-0.0101,-0.0124
33603160786.0,1.2611,0.029,0.645
33603162112.0,0.2877,0.0284,0.1581
33603162841.0,0.0019,0.0622,0.032
33603162924.0,-0.2643,0.0892,-0.0876
33603163747.0,-0.0698,0.4607,0.1954
33603167095.0,-0.0566,0.0766,0.01
33603170193.0,-0.0555,-0.0093,-0.0324
33603174378.0,-0.1448,0.3391,0.0971
33603174406.0,-0.2943,0.4963,0.101
33603175101.0,-0.3487,0.0771,-0.1358
33603175500.0,-0.0558,0.1609,0.0526
33603176411.0,-0.3577,0.1905,-0.0836
33603176802.0,-0.239,0.5587,0.1599
33603178686.0,0.2078,-0.0955,0.0562
33603179545.0,-0.2298,1.0686,0.4194
33603180208.0,1.2844,0.1335,0.709
33603180735.0,-0.0566,0.2294,0.0864
33603181048.0,-0.1982,1.827,0.8144
33603181827.0,-0.0775,0.5278,0.2251
33603183202.0,0.6659,0.5366,0.6012
33603183338.0,-0.2558,0.0704,-0.0927
33603183650.0,-0.232,0.0061,-0.1129
33603184766.0,-0.3124,-0.0005,-0.1565
33603191043.0,0.4542,0.16,0.3071
33603194819.0,-0.3485,0.6555,0.1535
33603197987.0,-0.2001,0.0776,-0.0613
33603198720.0,-0.0562,0.1856,0.0647
33603201118.0,-0.2557,-0.0595,-0.1576
33603202464.0,-0.1191,0.0639,-0.0276
33603205372.0,-0.3301,0.1336,-0.0982
33603205924.0,-0.3165,0.1632,-0.0767
33603207226.0,-0.0803,0.6484,0.2841
33603209007.0,-0.3305,0.0845,-0.123
33603210276.0,-0.3527,0.0902,-0.1312
33603214389.0,-0.3478,0.0904,-0.1287
33603215679.0,-0.2465,0.03,-0.1082
33603218027.0,0.408,2.2204,1.3142
33603218286.0,0.1398,2.2882,1.214
33603218841.0,-0.3166,0.0433,-0.1367
33603223023.0,-0.2761,0.6453,0.1846
33603225007.0,-0.3532,0.0702,-0.1415
33603231088.0,-0.0566,0.0343,-0.0111
33603231707.0,-0.2561,0.7606,0.2523
33603232999.0,1.7907,-0.0329,0.8789
33603235994.0,-0.1846,0.4934,0.1544
33603237107.0,-0.2027,-0.0227,-0.1127
33603238266.0,0.3836,0.8476,0.6156
33603240931.0,-0.0557,-0.0095,-0.0326
33603244817.0,0.5636,0.1226,0.3431
33603245148.0,-0.1728,0.0355,-0.0687
33603246698.0,-0.0558,1.2634,0.6038
33603250911.0,0.1563,0.0767,0.1165
33603251071.0,-0.0781,0.1052,0.0135
33603254571.0,-0.3117,0.0711,-0.1203
33603254853.0,0.0411,-0.1323,-0.0456
33603257919.0,1.0425,0.0938,0.5681
33603261639.0,-0.0566,-0.0089,-0.0327
33603265492.0,-0.2943,0.0881,-0.1031
33603267518.0,-0.3032,0.2546,-0.0243
33603268590.0,0.2125,-0.042,0.0852
33603269008.0,-0.3479,0.1901,-0.0789
33603270762.0,-0.1366,0.0896,-0.0235
33603272803.0,-0.0566,-0.0226,-0.0396
33603273408.0,-0.0962,0.1623,0.033
33603273409.0,-0.0456,0.0028,-0.0214
33603273552.0,0.0388,-0.0446,-0.0029
33603273703.0,-0.2178,0.1592,-0.0293
33603275307.0,-0.3267,0.0901,-0.1183
33603278374.0,0.2433,0.0061,0.1247
33603280106.0,-0.3475,-0.038,-0.1927
33603282545.0,-0.0554,0.0119,-0.0217
33603283993.0,0.0252,0.5182,0.2717
33603284136.0,0.5555,-0.0398,0.2578
33603284839.0,-0.2987,0.0107,-0.144
33603286181.0,0.1533,-0.0297,0.0618
33603287182.0,-0.2042,0.6057,0.2007
33603291801.0,-0.3797,-0.0148,-0.1972
33603291937.0,-0.0555,0.5334,0.2389
33603294123.0,-0.3441,0.0897,-0.1272
33603294389.0,-0.1552,0.0786,-0.0383
33603296667.0,-0.24,0.1627,-0.0386
33603296839.0,-0.3437,-0.018,-0.1809
33603297373.0,-0.3302,0.3193,-0.0055
33603302620.0,-0.0557,0.121,0.0327
33603302933.0,-0.2583,-0.0308,-0.1445
33603310016.0,-0.2491,-0.0185,-0.1338
33603310355.0,-0.3079,0.3252,0.0086
33603310739.0,-0.0554,-0.0386,-0.047
33603317423.0,-0.2389,0.1008,-0.0691
33603317641.0,-0.1253,0.0883,-0.0185
33603320753.0,-0.195,0.0066,-0.0942
33603322061.0,0.0537,0.5512,0.3025
33603324519.0,-0.3525,0.2236,-0.0644
33603325313.0,-0.0557,1.2302,0.5872
33603326106.0,-0.2645,0.5742,0.1548
33603329682.0,-0.2852,0.0022,-0.1415
33603329735.0,-0.263,0.1052,-0.0789
33603331541.0,-0.0556,0.1111,0.0278
33603332286.0,-0.3665,0.143,-0.1117
33603333182.0,-0.2227,0.0182,-0.1022
33603338225.0,-0.3481,0.0707,-0.1387
33603338568.0,-0.1303,0.7254,0.2975
33603338820.0,-0.3028,0.1312,-0.0858
33603340310.0,0.0103,0.1457,0.078
33603340542.0,-0.0554,0.2082,0.0764
33603341449.0,-0.2806,0.0629,-0.1089
33603341587.0,-0.1467,0.4914,0.1724
33603342733.0,0.0671,0.6201,0.3436
33603342799.0,-0.128,0.0762,-0.0259
33603343098.0,-0.0556,0.1294,0.0369
33603343108.0,-0.056,0.1323,0.0381
33603343219.0,-0.0566,-0.0144,-0.0355
33603344118.0,-0.2514,2.233,0.9908
33603346799.0,-0.2206,0.0503,-0.0852
33603347098.0,-0.0555,-0.0992,-0.0773
33603347730.0,0.3842,-0.0236,0.1803
33603350287.0,-0.3079,0.1365,-0.0857
33603351479.0,-0.3455,-0.009,-0.1773
33603351697.0,-0.3303,0.1518,-0.0892
33603352886.0,-0.173,-0.0304,-0.1017
33603353490.0,0.0474,0.4489,0.2482
33603353926.0,-0.2697,0.5831,0.1567
33603354152.0,0.1097,-0.0372,0.0362
33603354770.0,-0.2766,0.0443,-0.1161
33603355493.0,-0.0554,0.1207,0.0327
33603357654.0,-0.0556,0.0455,-0.0051
33603358890.0,-0.3124,0.1607,-0.0758
33603360599.0,1.6373,-0.0376,0.7998
33603362182.0,-0.0367,0.131,0.0471
33603363431.0,-0.2943,0.0651,-0.1146
33603364387.0,-0.2196,-0.0717,-0.1457
33603364669.0,-0.344,0.1288,-0.1076
33603365337.0,-0.056,0.6886,0.3163
33603365728.0,-0.2474,0.1372,-0.0551
33603366529.0,-0.056,0.0437,-0.0061
33603369328.0,-0.4161,-0.0946,-0.2553
33603369542.0,-0.0556,0.0884,0.0164
33603372185.0,-0.0558,0.1321,0.0382
33603372686.0,-0.0554,0.1344,0.0395
33603374839.0,-0.3437,0.6305,0.1434
33603376323.0,1.3639,0.1121,0.738
33603378166.0,0.0062,-0.0442,-0.019
33603380766.0,-0.3153,0.4124,0.0485
33603388588.0,-0.2878,0.6078,0.16
33603392123.0,-0.2133,0.0832,-0.0651
33603394871.0,-0.2943,0.0486,-0.1229
33603395982.0,-0.0556,-0.0385,-0.0471
33603396181.0,-0.1533,0.047,-0.0531
33603397760.0,-0.3575,-0.0135,-0.1855
33603398016.0,-0.1816,-0.0007,-0.0912
33603400320.0,0.0268,0.4388,0.2328
33603400706.0,-0.0555,0.183,0.0638
33603405986.0,0.0804,0.0661,0.0732
33603406771.0,-0.0557,0.0036,-0.026
33603408220.0,-0.3712,0.8504,0.2396
33603408240.0,-0.2221,-0.0103,-0.1162
33603409694.0,-0.3482,-0.0414,-0.1948
33603409901.0,-0.0566,0.2246,0.084
33603410097.0,-0.0556,0.1832,0.0638
33603412193.0,0.1087,0.0735,0.0911
33603412972.0,0.1376,0.7371,0.4374
33603424402.0,-0.1572,0.6561,0.2494
33603425037.0,-0.2001,1.063,0.4314
33603432861.0,-0.0559,0.139,0.0416
33603433188.0,-0.3396,-0.0572,-0.1984
33603433374.0,0.0349,0.4715,0.2532
33603433551.0,0.3338,0.5146,0.4242
33603433662.0,0.2905,0.0152,0.1528
33603435791.0,-0.31,0.577,0.1335
33603436713.0,-0.2451,-0.0025,-0.1238
33603437761.0,-0.2558,0.4917,0.118
33603438056.0,-0.1676,0.6748,0.2536
33603439317.0,0.2276,0.1188,0.1732
33603441734.0,1.0177,0.0845,0.5511
33603448151.0,-0.3483,-0.06,-0.2041
33603450677.0,-0.3442,0.0918,-0.1262
33603452493.0,0.0644,0.9697,0.517
33603455249.0,-0.2027,0.5633,0.1803
33603457013.0,0.7598,-0.0404,0.3597
33603460784.0,-0.2765,0.1314,-0.0725
33603462303.0,-0.0559,0.093,0.0185
33603464415.0,0.0975,-0.0236,0.037
33603466299.0,-0.3344,0.0027,-0.1659
33603466991.0,-0.0559,0.068,0.006
33603471272.0,0.3634,-0.023,0.1702
33603473023.0,-0.1531,-0.0858,-0.1195
33603473462.0,-0.0554,0.0495,-0.0029
33603473977.0,-0.0558,-0.0521,-0.054
33603474279.0,-0.1054,0.5438,0.2192
33603474563.0,-0.2647,0.6267,0.181
33603474734.0,-0.396,0.4599,0.0319
33603475453.0,-0.2199,1.6805,0.7303
33603477896.0,-0.0566,0.4845,0.214
33603484677.0,0.3896,0.1225,0.256
33603486774.0,-0.2408,0.0984,-0.0712
33603486881.0,-0.3053,0.5515,0.1231
33603487847.0,0.2557,-0.0053,0.1252
33603490007.0,-0.055,0.1792,0.0621
33603490214.0,-0.0558,0.0398,-0.008
33603490876.0,-0.0557,-0.0168,-0.0363
33603491311.0,-0.1542,-0.0523,-0.1033
33603491654.0,-0.0567,0.0541,-0.0013
33603492987.0,-0.2944,-0.0681,-0.1813
33603495230.0,-0.3439,0.162,-0.091
33603499571.0,-0.2294,0.1013,-0.064
33603500900.0,-0.0561,0.0479,-0.0041
33603508109.0,-0.0782,0.032,-0.0231
33603508308.0,-0.4072,0.7135,0.1532
33603510891.0,-0.3438,0.0157,-0.1641
33603511316.0,-0.1866,-0.1113,-0.1489
33603514879.0,-0.2845,-0.064,-0.1742
33603519618.0,-0.2946,0.1347,-0.08
33603522383.0,-0.0562,0.1991,0.0714
33603524197.0,-0.4069,0.0191,-0.1939
33603524219.0,0.4421,-0.0151,0.2135
33603526128.0,-0.0692,0.6492,0.29
33603530441.0,0.7663,-0.1608,0.3027
33603531412.0,-0.2352,0.0631,-0.086
33603531817.0,-0.1525,0.0315,-0.0605
33603532138.0,-0.3302,-0.0797,-0.205
33603534377.0,-0.3572,0.6119,0.1274
33603538092.0,0.7802,0.114,0.4471
33603539235.0,0.1029,0.189,0.1459
33603540005.0,-0.1389,0.134,-0.0024
33603540571.0,0.3769,0.2079,0.2924
33603543381.0,-0.3977,0.0027,-0.1975
33603543692.0,-0.335,0.0339,-0.1506
33603543864.0,-0.3621,0.7278,0.1829
33603544507.0,0.0348,0.3886,0.2117
33603544666.0,-0.091,0.0008,-0.0451
33603547039.0,-0.0675,0.0138,-0.0268
33603547770.0,0.1513,-0.0516,0.0499
33603550199.0,-0.0557,0.0667,0.0055
33603551036.0,-0.0557,0.0026,-0.0266
33603551675.0,0.0741,0.4596,0.2668
33603554448.0,-0.2356,-0.014,-0.1248
33603554521.0,-0.0558,-0.0683,-0.062
33603558333.0,-0.1461,0.019,-0.0636
33603558745.0,1.559,0.1022,0.8306
33603559092.0,-0.056,-0.0475,-0.0517
33603561636.0,-0.0566,0.3846,0.164
33603561871.0,-0.353,0.0229,-0.1651
33603562804.0,-0.2717,0.3213,0.0248
33603570263.0,-0.0567,0.098,0.0207
33603570991.0,-0.3663,0.0696,-0.1483
33603572161.0,-0.2582,-0.1063,-0.1822
33603574812.0,-0.348,0.0887,-0.1297
33603575588.0,-0.1908,0.6696,0.2394
33603578339.0,-0.2585,-0.0754,-0.1669
33603580675.0,-0.1965,0.4133,0.1084
33603582027.0,-0.0567,0.1049,0.0241
33603584909.0,-0.2558,0.7683,0.2562
33603587603.0,-0.0566,-0.0254,-0.041
33603588545.0,-0.2586,0.578,0.1597
33603589521.0,0.017,0.0479,0.0325
33603590322.0,0.214,0.5706,0.3923
33603590816.0,-0.0873,0.0348,-0.0262
33603592102.0,-0.2807,-0.0831,-0.1819
33603596374.0,-0.3036,-0.0014,-0.1525
33603600077.0,0.0403,0.0549,0.0476
33603600878.0,-0.0502,0.0708,0.0103
33603604298.0,-0.3801,0.2062,-0.087
33603607125.0,-0.1235,0.0288,-0.0474
33603607297.0,0.282,-0.018,0.132
33603610650.0,-0.2537,0.1993,-0.0272
33603612594.0,-0.0283,0.1596,0.0657
33603616257.0,-0.1913,-0.0043,-0.0978
33603620748.0,-0.1235,-0.0069,-0.0652
33603620824.0,-0.0122,0.0077,-0.0023
33603620930.0,-0.2358,0.0712,-0.0823
33603621267.0,-0.2454,0.0335,-0.106
33603623433.0,-0.0566,0.202,0.0727
33603623921.0,-0.0229,-0.0025,-0.0127
33603625443.0,-0.3303,0.0652,-0.1326
33603625466.0,-0.2541,0.0509,-0.1016
33603629235.0,-0.2338,0.1709,-0.0314
33603630741.0,-0.2012,0.7514,0.2751
33603630765.0,-0.0555,0.1112,0.0278
33603633702.0,-0.3706,-0.0005,-0.1855
33603633715.0,-0.1118,-0.1631,-0.1374
33603635569.0,-0.3758,0.0254,-0.1752
33603635998.0,-0.0557,0.3575,0.1509
33603636577.0,-0.0555,-0.0088,-0.0321
33603638222.0,-0.2509,0.0941,-0.0784
33603641943.0,-0.3487,0.0145,-0.1671
33603644659.0,0.4395,0.1775,0.3085
33603645587.0,-0.2919,0.8181,0.2631
33603647465.0,-0.0559,1.2766,0.6103
33603647785.0,-0.254,0.0854,-0.0843
33603652261.0,-0.3303,0.0121,-0.1591
33603653346.0,-0.227,0.0865,-0.0703
33603653457.0,-0.0559,0.1188,0.0314
33603653738.0,0.5187,-0.0696,0.2246
33603657024.0,-0.2652,0.5951,0.165
33603662429.0,-0.0061,2.0441,1.019
33603662943.0,-0.2088,0.5173,0.1542
33603664218.0,0.0514,0.0688,0.0601
33603665166.0,0.2546,-0.0728,0.0909
33603669691.0,-0.0566,0.0708,0.0071
33603670426.0,0.6366,0.5679,0.6022
33603671150.0,-0.3437,0.1213,-0.1112
33603671844.0,0.3079,0.5778,0.4429
33603672390.0,-0.0558,0.1327,0.0385
33603673856.0,-0.0558,0.6894,0.3168
33603674798.0,-0.254,-0.0143,-0.1341
33603675012.0,-0.1981,-0.0187,-0.1084
33603677336.0,-0.3348,1.0552,0.3602
33603679619.0,0.359,0.1066,0.2328
33603681192.0,-0.0555,0.1661,0.0553
33603681546.0,-0.0036,0.3569,0.1766
33603686219.0,-0.3351,0.009,-0.1631
33603691591.0,-0.25,-0.0668,-0.1584
33603693094.0,-0.1966,1.601,0.7022
33603695393.0,-0.3478,0.0414,-0.1532
33603695555.0,-0.0693,0.095,0.0128
33603696754.0,-0.2627,0.0839,-0.0894
33603697343.0,-0.0554,0.1,0.0223
33603698139.0,0.172,0.5565,0.3642
33603698444.0,-0.2899,0.1874,-0.0513
33603699273.0,-0.2135,0.0337,-0.0899
33603700159.0,-0.1929,0.1966,0.0018
33603702028.0,-0.0557,0.0568,0.0005
33603703403.0,-0.1123,0.61,0.2489
33603703781.0,-0.0331,0.0109,-0.0111
33603705083.0,0.2004,-0.0553,0.0726
33603706473.0,-0.1372,0.4995,0.1811
33603706502.0,-0.0854,0.8004,0.3575
33603707062.0,-0.1686,0.094,-0.0373
33603710817.0,0.0035,3.1654,1.5845
33603711305.0,-0.2988,0.1934,-0.0527
33603712361.0,-0.0557,0.0118,-0.022
33603717190.0,-0.2767,-0.0402,-0.1584
33603720563.0,-0.0506,-0.0491,-0.0498
33603723060.0,-0.2181,-0.0794,-0.1487
33603729798.0,-0.2585,0.0745,-0.092
33603730486.0,-0.3069,0.5229,0.108
33603731083.0,0.6316,0.1332,0.3824
33603732807.0,-0.1874,-0.0186,-0.103
33603733597.0,-0.3934,0.1162,-0.1386
33603734034.0,-0.3424,-0.0543,-0.1983
33603734541.0,-0.0557,0.2086,0.0764
33603735527.0,-0.0623,0.1423,0.04
33603735714.0,0.0367,0.4852,0.2609
33603736169.0,-0.3438,0.2577,-0.0431
33603738669.0,-0.0566,0.1322,0.0378
33603740015.0,0.2709,0.0698,0.1703
33603743121.0,-0.2585,-0.0248,-0.1416
33603744402.0,-0.056,0.235,0.0895
33603744901.0,-0.2742,0.7218,0.2238
33603745192.0,-0.0557,-0.0755,-0.0656
33603746007.0,0.343,0.0903,0.2166
33603746464.0,0.6564,0.049,0.3527
33603750620.0,-0.2388,0.1346,-0.0521
33603752264.0,-0.2182,0.4718,0.1268
33603752474.0,0.6823,-0.0002,0.341
33603753272.0,-0.2814,0.8311,0.2748
33603753992.0,-0.1153,0.6901,0.2874
33603754465.0,-0.0567,-0.0473,-0.052
33603756456.0,-0.0555,-0.0044,-0.03
33603758236.0,-0.2493,-0.0615,-0.1554
33603759473.0,-0.3956,0.4373,0.0208
33603760068.0,0.433,-0.1766,0.1282
33603760206.0,-0.3397,0.2005,-0.0696
33603761337.0,-0.255,0.1089,-0.073
33603762269.0,0.2892,-0.0468,0.1212
33603762301.0,-0.0559,0.0248,-0.0156
33603763618.0,-0.0561,0.1325,0.0382
33603764148.0,-0.1728,0.0739,-0.0495
33603765387.0,-0.0557,-0.1284,-0.092
33603765413.0,-0.2166,0.2478,0.0156
33603766090.0,-0.122,0.8004,0.3392
33603770370.0,-0.348,0.1347,-0.1067
33603772825.0,-0.0946,-0.0552,-0.0749
33603773009.0,-0.0559,0.6396,0.2918
33603775007.0,-0.2823,-0.0045,-0.1434
33603775354.0,0.0703,0.5304,0.3003
33603777201.0,-0.056,-0.0423,-0.0492
33603778396.0,-0.344,0.0901,-0.1269
33603781004.0,-0.195,0.0201,-0.0875
33603781939.0,-0.0566,0.0968,0.0201
33603783013.0,-0.3033,0.1556,-0.0738
33603784330.0,-0.0457,0.1149,0.0346
33603792518.0,-0.3395,0.1834,-0.0781
33603796372.0,-0.056,0.195,0.0695
33603796406.0,-0.173,0.4136,0.1203
33603798972.0,-0.0557,0.1436,0.0439
33603801413.0,-0.3011,0.6374,0.1682
33603804471.0,-0.1952,0.1591,-0.0181
33603809637.0,-0.0566,0.0685,0.006
33603812372.0,-0.0556,-0.0602,-0.0579
33603814838.0,-0.2048,0.6475,0.2213
33603814909.0,0.2029,0.7079,0.4554
33603817290.0,-0.104,-0.0038,-0.0539
33603817457.0,-0.0556,0.5925,0.2685
33603818483.0,-0.3438,-0.0689,-0.2064
33603820463.0,-0.0558,0.1063,0.0253
33603820659.0,0.1229,0.0435,0.0832
33603822253.0,-0.3305,0.1568,-0.0869
33603822757.0,1.2185,0.043,0.6307
33603823116.0,-0.3438,0.0392,-0.1523
33603823138.0,-0.3663,0.0335,-0.1664
33603825122.0,-0.0559,-0.061,-0.0585
33603825290.0,-0.3438,0.2892,-0.0273
33603833486.0,-0.3032,0.1328,-0.0852
33603834798.0,-0.063,-0.0002,-0.0316
33603835387.0,0.0922,0.2519,0.1721
33603835999.0,-0.0556,-0.223,-0.1393
33603838887.0,-0.0696,0.1453,0.0378
33603841733.0,-0.1221,0.6218,0.2498
33603845820.0,-0.3414,0.6557,0.1571
33603848691.0,-0.1266,0.0467,-0.0399
33603850665.0,-0.4025,0.121,-0.1408
33603851617.0,-0.0086,0.6399,0.3156
33603852153.0,-0.0335,-0.0335,-0.0335
33603856362.0,-0.1432,-0.0852,-0.1142
33603857532.0,0.1527,-0.061,0.0458
33603858632.0,0.1785,0.0545,0.1165
33603858674.0,-0.0566,0.0462,-0.0052
33603859129.0,-0.0558,-0.0191,-0.0374
33603860242.0,-0.2999,-0.006,-0.1529
33603860613.0,-0.2183,0.7112,0.2465
33603860949.0,-0.2449,0.0328,-0.106
33603861871.0,0.1065,0.5529,0.3297
33603862821.0,-0.3259,-0.0813,-0.2036
33603870061.0,-0.2268,0.533,0.1531
33603870356.0,-0.1349,0.5559,0.2105
33603873901.0,0.4254,0.1832,0.3043
33603875425.0,0.19,0.4302,0.3101
33603879588.0,-0.0555,0.035,-0.0102
33603883226.0,0.4877,-0.0093,0.2392
33603885722.0,-0.22,0.2494,0.0147
33603885985.0,-0.0566,0.2098,0.0766
33603886149.0,-0.2677,0.5424,0.1373
33603886527.0,-0.0557,0.0221,-0.0168
33603888887.0,0.1865,0.1563,0.1714
33603891144.0,-0.0557,0.3029,0.1236
33603892522.0,-0.2633,0.0864,-0.0885
33603896274.0,0.0585,0.1009,0.0797
33603896710.0,-0.0559,0.1654,0.0547
33603897664.0,-0.0394,0.8291,0.3949
33603898238.0,0.3033,0.6341,0.4687
33603900303.0,-0.2447,-0.0232,-0.1339
33603900751.0,-0.3709,0.0047,-0.1831
33603901289.0,-0.3439,0.128,-0.1079
33603903092.0,0.1089,0.0359,0.0724
33603906457.0,-0.362,0.0104,-0.1758
33603906571.0,-0.0781,0.0264,-0.0258
33603909427.0,-0.3033,0.1273,-0.088
33603909799.0,-0.1613,-0.1169,-0.1391
33603914620.0,-0.3463,0.621,0.1374
33603914661.0,0.6739,0.1231,0.3985
33603915592.0,0.4496,-0.035,0.2073
33603915651.0,-0.3167,0.064,-0.1263
33603921581.0,-0.3392,0.117,-0.1111
33603923515.0,-0.3123,0.166,-0.0731
33603928202.0,0.6052,0.4572,0.5312
33603930509.0,-0.0566,0.0241,-0.0162
33603930861.0,0.1522,0.6392,0.3957
33603932351.0,-0.2543,-0.0488,-0.1515
33603934048.0,0.4271,1.1446,0.7858
33603934261.0,-0.0561,-0.0003,-0.0282
33603938947.0,-0.328,0.6243,0.1481
33603941370.0,-0.0883,0.5306,0.2212
33603942937.0,-0.3392,0.1092,-0.115
33603943169.0,-0.2473,1.053,0.4029
33603950229.0,-0.2676,0.0661,-0.1007
33603954636.0,-0.173,1.3934,0.6102
33603955603.0,-0.0558,0.5519,0.248
33603955696.0,-0.0559,0.1488,0.0465
33603956335.0,-0.13,0.4884,0.1792
33603960338.0,-0.1684,0.0738,-0.0473
33603960854.0,-0.3395,0.0196,-0.1599
33603961185.0,-0.055,0.0229,-0.0161
33603961224.0,-0.3394,0.1082,-0.1156
33603965937.0,-0.2115,0.2134,0.0009
33603967763.0,-0.3032,0.039,-0.1321
33603970722.0,-0.1231,-0.0518,-0.0874
33603970794.0,-0.1603,-0.0861,-0.1232
33603970871.0,-0.0558,0.2545,0.0993
33603972552.0,0.384,0.0178,0.2009
33603979546.0,-0.3439,0.0087,-0.1676
33603980427.0,-0.0993,0.7071,0.3039
33603984241.0,-0.2528,0.2892,0.0182
33603985747.0,-0.0557,0.1089,0.0266
33603989936.0,-0.3934,0.0858,-0.1538
33603991409.0,-0.0555,0.0278,-0.0138
33603995144.0,-0.0557,0.0501,-0.0028
33603997013.0,-0.0556,0.0987,0.0216
33603997837.0,-0.2915,0.0421,-0.1247
33603997876.0,-0.0557,0.2162,0.0803
33603998641.0,-0.2567,0.0898,-0.0834
33603999123.0,-0.3036,0.0844,-0.1096
33603999331.0,-0.0351,0.1393,0.0521
33604000186.0,-0.2762,-0.1647,-0.2205
33604001451.0,-0.2541,0.1474,-0.0533
33604012927.0,0.1727,0.0468,0.1097
33604017156.0,-0.0071,0.0442,0.0185
33604025851.0,-0.0558,-0.0099,-0.0329
33604028598.0,-0.2384,-0.1216,-0.18
33604028719.0,-0.3487,-0.0558,-0.2023
33604033861.0,-0.056,0.0803,0.0121
33604034536.0,-0.2,-0.0262,-0.1131
33604040360.0,0.4663,0.0128,0.2396
33604047987.0,-0.0556,0.1446,0.0445
33604049566.0,0.0781,0.0049,0.0415
33604049615.0,-0.3437,0.2306,-0.0566
33604052418.0,-0.1724,0.4426,0.1351
33604053148.0,0.0387,1.1397,0.5892
33604056914.0,0.0125,-0.0743,-0.0309
33604057969.0,-0.0473,1.9451,0.9489
33604060455.0,-0.3665,0.099,-0.1338
33604066754.0,-0.3542,0.6809,0.1633
33604068465.0,0.0615,-0.0174,0.0221
33604075168.0,-0.0411,1.0444,0.5017
33604078333.0,-0.056,0.467,0.2055
33604081775.0,-0.0566,0.1762,0.0598
33604081791.0,-0.1864,0.8554,0.3345
33604090105.0,-0.2768,0.1003,-0.0883
33604092829.0,-0.3484,-0.0397,-0.1941
33604094291.0,-0.0689,0.7704,0.3508
33604094648.0,-0.0426,0.0034,-0.0196
33604099269.0,0.1862,0.0996,0.1429
33604124542.0,-0.2856,0.1229,-0.0813
33604137792.0,-0.0558,-0.0453,-0.0506
33604153685.0,-0.2269,0.0371,-0.0949
33604154487.0,-0.3434,0.0617,-0.1409
33604159176.0,-0.1984,0.1152,-0.0416
